sid,condition,source,train_type,is_target_source,trialnum,stim_id,windowing,λ,hittype,fold,score,target_time_label,target_switch_label,target_salience,target_salience_level,test_type,train_kind
8,global,male,athit-other-male,false,31,38,target,0.015199110829529341,hit,3,-0.20785235,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,athitother
8,global,male,athit-other-male,false,33,28,target,0.015199110829529341,hit,3,0.09690088,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
8,global,male,athit-other-male,false,34,31,target,0.015199110829529341,hit,3,0.22271782,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
8,global,male,athit-other-male,false,36,33,target,0.015199110829529341,hit,3,0.1560739,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
8,global,male,athit-other-male,false,43,40,target,0.015199110829529341,hit,3,0.2237664,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,athitother
8,global,male,athit-other-male,false,50,39,target,0.015199110829529341,hit,3,0.08883962,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,athitother
27,global,male,athit-other-male,false,3,36,target,0.015199110829529341,hit,3,0.1698447,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
27,global,male,athit-other-male,false,8,28,target,0.015199110829529341,hit,3,0.1347226,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
27,global,male,athit-other-male,false,10,27,target,0.015199110829529341,hit,3,0.02297956,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
27,global,male,athit-other-male,false,12,32,target,0.015199110829529341,hit,3,0.21840249,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
27,global,male,athit-other-male,false,15,31,target,0.015199110829529341,hit,3,0.03977947,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
27,global,male,athit-other-male,false,21,39,target,0.015199110829529341,hit,3,-0.02764253,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,athitother
27,global,male,athit-other-male,false,22,33,target,0.015199110829529341,hit,3,0.16462353,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
27,global,male,athit-other-male,false,24,35,target,0.015199110829529341,hit,3,0.19056292,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
27,global,male,athit-other-male,false,28,37,target,0.015199110829529341,hit,3,0.14856072,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,athitother
27,global,male,athit-other-male,false,31,26,target,0.015199110829529341,hit,3,0.28935185,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,athitother
27,global,male,athit-other-male,false,32,30,target,0.015199110829529341,hit,3,0.12900728,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,athitother
27,global,male,athit-other-male,false,42,29,target,0.015199110829529341,hit,3,0.14532892,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
27,global,male,athit-other-male,false,47,34,target,0.015199110829529341,hit,3,-0.0014777035,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,athitother
18,global,male,athit-other-male,false,4,38,target,0.015199110829529341,hit,3,0.10902427,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,athitother
18,global,male,athit-other-male,false,7,35,target,0.015199110829529341,hit,3,0.068541214,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
18,global,male,athit-other-male,false,8,37,target,0.015199110829529341,hit,3,0.26831293,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,athitother
18,global,male,athit-other-male,false,11,27,target,0.015199110829529341,hit,3,-0.19558252,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
18,global,male,athit-other-male,false,17,30,target,0.015199110829529341,hit,3,-0.13523588,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,athitother
18,global,male,athit-other-male,false,19,33,target,0.015199110829529341,hit,3,0.20559788,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
18,global,male,athit-other-male,false,27,36,target,0.015199110829529341,hit,3,0.08411537,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
18,global,male,athit-other-male,false,30,34,target,0.015199110829529341,hit,3,0.23239052,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,athitother
18,global,male,athit-other-male,false,32,32,target,0.015199110829529341,hit,3,0.16074368,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
18,global,male,athit-other-male,false,42,26,target,0.015199110829529341,hit,3,0.14330406,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,athitother
18,global,male,athit-other-male,false,46,29,target,0.015199110829529341,hit,3,0.06273675,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
18,global,male,athit-other-male,false,47,28,target,0.015199110829529341,hit,3,0.0018974394,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
18,global,male,athit-other-male,false,49,31,target,0.015199110829529341,hit,3,0.38383874,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
32,global,male,athit-other-male,false,4,27,target,0.015199110829529341,hit,5,0.10018897,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
32,global,male,athit-other-male,false,5,26,target,0.015199110829529341,hit,5,-0.06585355,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,athitother
32,global,male,athit-other-male,false,9,31,target,0.015199110829529341,hit,5,0.20301329,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
32,global,male,athit-other-male,false,10,29,target,0.015199110829529341,hit,5,-0.12475708,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
32,global,male,athit-other-male,false,21,39,target,0.015199110829529341,hit,5,0.12628731,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,athitother
32,global,male,athit-other-male,false,22,38,target,0.015199110829529341,hit,5,-0.35637107,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,athitother
32,global,male,athit-other-male,false,24,36,target,0.015199110829529341,hit,5,0.04901816,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
32,global,male,athit-other-male,false,27,40,target,0.015199110829529341,hit,5,0.142069,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,athitother
32,global,male,athit-other-male,false,30,32,target,0.015199110829529341,hit,5,0.27534553,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
32,global,male,athit-other-male,false,33,28,target,0.015199110829529341,hit,5,0.19004127,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
32,global,male,athit-other-male,false,42,33,target,0.015199110829529341,hit,5,0.016647145,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
32,global,male,athit-other-male,false,48,37,target,0.015199110829529341,hit,5,0.039279595,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,athitother
32,global,male,athit-other-male,false,50,35,target,0.015199110829529341,hit,5,-0.096120775,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
16,global,male,athit-other-male,false,10,36,target,0.015199110829529341,hit,5,0.061518505,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
16,global,male,athit-other-male,false,12,30,target,0.015199110829529341,hit,5,0.30608067,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,athitother
16,global,male,athit-other-male,false,13,37,target,0.015199110829529341,hit,5,0.0657599,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,athitother
16,global,male,athit-other-male,false,15,38,target,0.015199110829529341,hit,5,-0.038485795,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,athitother
16,global,male,athit-other-male,false,18,26,target,0.015199110829529341,hit,5,0.15914512,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,athitother
16,global,male,athit-other-male,false,23,29,target,0.015199110829529341,hit,5,0.095832355,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
16,global,male,athit-other-male,false,26,35,target,0.015199110829529341,hit,5,0.25073987,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
16,global,male,athit-other-male,false,28,27,target,0.015199110829529341,hit,5,0.053014025,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
16,global,male,athit-other-male,false,33,40,target,0.015199110829529341,hit,5,0.29381493,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,athitother
16,global,male,athit-other-male,false,34,31,target,0.015199110829529341,hit,5,0.1499041,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
16,global,male,athit-other-male,false,37,39,target,0.015199110829529341,hit,5,0.21567431,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,athitother
16,global,male,athit-other-male,false,48,34,target,0.015199110829529341,hit,5,0.14736116,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,athitother
21,global,male,athit-other-male,false,1,30,target,0.015199110829529341,hit,5,0.07245081,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,athitother
21,global,male,athit-other-male,false,5,31,target,0.015199110829529341,hit,5,0.4684391,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
21,global,male,athit-other-male,false,16,26,target,0.015199110829529341,hit,5,0.085795924,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,athitother
21,global,male,athit-other-male,false,18,38,target,0.015199110829529341,hit,5,0.16010877,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,athitother
21,global,male,athit-other-male,false,19,39,target,0.015199110829529341,hit,5,-0.019773772,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,athitother
21,global,male,athit-other-male,false,20,33,target,0.015199110829529341,hit,5,0.051455677,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
21,global,male,athit-other-male,false,24,32,target,0.015199110829529341,hit,5,0.11565574,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
21,global,male,athit-other-male,false,27,35,target,0.015199110829529341,hit,5,-0.0502837,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
21,global,male,athit-other-male,false,30,29,target,0.015199110829529341,hit,5,0.5284479,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
21,global,male,athit-other-male,false,37,27,target,0.015199110829529341,hit,5,-0.11992839,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
21,global,male,athit-other-male,false,41,37,target,0.015199110829529341,hit,5,-0.039358214,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,athitother
21,global,male,athit-other-male,false,46,34,target,0.015199110829529341,hit,5,0.17472653,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,athitother
13,global,male,athit-other-male,false,4,40,target,0.015199110829529341,hit,5,0.22895476,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,athitother
13,global,male,athit-other-male,false,6,36,target,0.015199110829529341,hit,5,0.24280958,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
13,global,male,athit-other-male,false,18,32,target,0.015199110829529341,hit,5,0.27595365,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
13,global,male,athit-other-male,false,33,28,target,0.015199110829529341,hit,5,0.3519597,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
13,global,male,athit-other-male,false,39,31,target,0.015199110829529341,hit,5,0.1273863,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
13,global,male,athit-other-male,false,44,29,target,0.015199110829529341,hit,5,0.3358161,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,athitother
13,global,male,athit-other-male,false,50,30,target,0.015199110829529341,hit,5,0.24951239,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,athitother
14,global,male,athit-other-male,false,5,34,target,0.015199110829529341,hit,5,0.04041455,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,athitother
14,global,male,athit-other-male,false,9,33,target,0.015199110829529341,hit,5,-0.04936534,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,athitother
14,global,male,athit-other-male,false,16,35,target,0.015199110829529341,hit,5,-0.06000303,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,athitother
14,global,male,athit-other-male,false,23,31,target,0.015199110829529341,hit,5,0.21750161,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,athitother
14,global,male,athit-other-male,false,30,36,target,0.015199110829529341,hit,5,0.04038779,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,athitother
14,global,male,athit-other-male,false,36,32,target,0.015199110829529341,hit,5,0.27144793,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,athitother
14,global,male,athit-other-male,false,37,27,target,0.015199110829529341,hit,5,0.30695164,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,athitother
14,global,male,athit-other-male,false,39,40,target,0.015199110829529341,hit,5,-0.146396,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,athitother
14,global,male,athit-other-male,false,43,28,target,0.015199110829529341,hit,5,0.13087188,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,athitother
30,global,fem1,athit-other-fem1,false,4,4,target,0.0012328467394420667,hit,4,0.033661507,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,athitother
30,global,fem1,athit-other-fem1,false,5,24,target,0.0012328467394420667,hit,4,-0.33186385,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,athitother
30,global,fem1,athit-other-fem1,false,9,8,target,0.0012328467394420667,hit,4,-0.08646226,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,athitother
30,global,fem1,athit-other-fem1,false,13,5,target,0.0012328467394420667,hit,4,0.0072669163,late,near,"Q2: [-0.0409083, 1.31435]",0.652917158145057,hit-target,athitother
30,global,fem1,athit-other-fem1,false,15,16,target,0.0012328467394420667,hit,4,0.10602859,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,athitother
30,global,fem1,athit-other-fem1,false,20,12,target,0.0012328467394420667,hit,4,-0.23578629,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,athitother
30,global,fem1,athit-other-fem1,false,24,19,target,0.0012328467394420667,hit,4,0.06385897,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,athitother
30,global,fem1,athit-other-fem1,false,27,21,target,0.0012328467394420667,hit,4,0.07559496,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,athitother
30,global,fem1,athit-other-fem1,false,29,1,target,0.0012328467394420667,hit,4,-0.29736382,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,athitother
30,global,fem1,athit-other-fem1,false,31,7,target,0.0012328467394420667,hit,4,-0.124753125,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,athitother
30,global,fem1,athit-other-fem1,false,34,17,target,0.0012328467394420667,hit,4,0.009319219,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,athitother
30,global,fem1,athit-other-fem1,false,36,3,target,0.0012328467394420667,hit,4,-0.1868718,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,athitother
30,global,fem1,athit-other-fem1,false,39,15,target,0.0012328467394420667,hit,4,0.062271334,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,athitother
30,global,fem1,athit-other-fem1,false,47,2,target,0.0012328467394420667,hit,4,0.27526623,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,athitother
